,Participant,Comparison Hertz,3s-pre-ready,2s-pre-ready,1s-pre-ready,0th-time,at-ready,1s-post-ready,2s-post-ready,at-standard,1s-post-standard,2s-post-standard,3s-post-standard,at-comparison,1s-post-comparison,2s-post-comp,3s-post-comp,at-response,1s-post-response,2s-post-response,3s-post-response,4s-post-response,Response (Correct/Incorrect),Baseline
13_3,13,856,2.4610753372881136,2.462670659985029,2.4908591792106303,,2.1766490399191643,2.216895494686592,2.3140263876461407,2.5024427065271593,1.9922907202982425,2.1405658860770798,2.1170631023887636,2.2249961792577353,2.2792785615908664,2.3971222537775714,2.269050862328546,2.352369418356774,2.3780015324649653,2.507651435380677,2.4535828505989716,2.3658213227209943,Incorrect,2.4618729986365713
14_1,14,856,2.636489112451568,2.9031651806027754,2.9713698369634938,,2.9644266576746707,3.140735835008597,3.1898619180354175,2.990990543604952,3.146617026209756,3.2832929369127086,3.2294283838172566,3.016022416741755,3.062609690101725,2.861976415251225,3.1205009842788556,3.1796476556553723,3.2500083140090408,2.8796403241272754,2.942535132002421,3.0862755019423482,Correct,2.769827146527172
14_2,14,856,3.0305315161336734,2.9620481883390277,2.940986164281155,,2.8224653606193755,2.812447170432153,2.8763221346309322,2.831283209302207,3.1021487136859673,3.110674974075559,2.9510632136120485,2.897484773452739,2.9668895400415516,3.0694760391046794,2.857991236155524,2.7705654488821003,2.6573129849875023,3.039119988484372,3.3369179436837157,3.0785175055886187,Correct,2.996289852236351
14_3,14,856,3.777730496362792,3.430997387406239,3.3874841293226865,,3.6286097584531474,3.6551049237270843,3.6871542422559833,3.68978780791392,3.7498198812268457,3.8023067285685177,3.8496628053527937,3.937523417420086,3.91258781688025,3.812423371275082,3.734863322033831,3.7271683864907748,3.6015120275393175,3.570483751433201,3.7353515352874145,3.7941289663453284,Correct,3.6043639418845155
16_1,16,856,2.6733668098098136,2.4489993566942654,2.6530003103853845,,2.736997756981415,2.768841888507397,2.7516355462856112,2.834444477738346,2.835739752674105,2.8150937791500605,2.788580578980808,2.78197225900666,2.836574724447309,2.7399587211186804,2.713089390241522,2.77335368290196,2.7962793336980862,2.463108946639249,2.7530964330640058,2.64264653846732,Correct,2.5611830832520397
16_2,16,856,3.107327591070509,2.9429245336408503,2.605095733187205,,2.838667824541086,2.8033495056492495,2.9129164174753255,2.849821972266685,2.8378204360370227,2.9362394518161095,2.9341672572444146,2.9038643501858394,2.9789610308381116,2.974315785182214,2.977542100887486,2.998190375288991,2.546690363925795,2.7950962591246236,3.0072416171505534,3.0021429128140866,Correct,3.02512606235568
16_3,16,856,2.8215904589924192,2.815480366478154,2.7704902797842186,,2.6842024496217687,2.728530373713138,2.7728485957765323,2.7974720398265607,2.8781445574682207,2.877900300178281,2.8485665802247064,2.9091148723662825,2.943349058747214,2.969793695877468,2.44878782325945,2.479471367610343,2.5298774066425227,2.680949953521029,2.555127467901804,2.6710323380368703,Correct,2.8185354127352866
17_1,17,856,REJECT,,,,,,,,,,,,,,,,,,,,,
17_2,17,856,4.236236430715458,3.99488346881232,3.803247889576415,,3.2839021270725643,3.3801428234537423,4.060809355904019,3.728197208456056,4.016617219487617,3.9504596555146634,3.9683880067336563,3.8852104202626347,4.024886461965791,4.1513693029812915,4.175936704876642,4.186069808079063,4.240587376194363,3.8614734784248634,3.8845412343709227,4.031459501530087,Correct,4.115559949763889
17_3,17,856,REJECT,,,,,,,,,,,,,,,,,,,,,
4_1,4,862,4.809999717958128,4.724330166020366,4.323558644462273,,4.417498681770725,4.902558998764623,4.908902448941147,4.45838756773027,4.29127053312683,4.468369299848997,4.4493307678315235,4.549446677615744,4.9092710012839085,4.841893703397895,4.484343119638999,4.080000523642115,4.630456008332561,4.504660022366363,4.480444358123555,4.3265431335545825,Correct,4.767164941989247
4_2,4,862,4.191595151439287,4.463260480334276,4.131359027327463,,3.962658517157568,3.6487669315033484,3.710605078776405,3.7230193501112403,3.483348482447316,3.4153379913456714,3.573217361860322,3.7973248856828596,4.036093718758862,4.157394525506821,3.8295807142628706,3.843013804575421,3.7644866842172027,3.84536015747455,3.890230755594656,3.7484763126752463,Correct,4.327427815886782
4_3,4,862,3.7149265837249152,4.060894558968884,4.257318606176212,,3.639573218830292,3.7193022002732183,3.4940165693720733,3.9536808201841778,3.817650975733117,3.988670827005992,4.0628875211679825,3.6030624932068203,3.633387753664469,3.9328493031321043,3.8696471694338204,3.7474420015798495,3.8773845819030663,3.490941692232121,3.703869489497024,3.7544679128808727,Correct,3.8879105713468993
5_1,5,862,4.511022917051657,4.443048490522601,4.479175533126662,,3.899073544918312,3.9154847093772256,4.137820316887415,4.095529380709569,4.16848859376059,4.120227415421977,4.1771511710608,4.310502664308287,4.379503748492724,4.416453082360214,4.287862354463962,4.260189727123178,4.409369389454596,4.488707129663592,4.43357798497921,4.227282751991439,Correct,4.477035703787129
5_2,5,862,4.657480001334928,4.459462801858088,4.594615381956205,,4.229924926350307,4.285745143234561,4.613977207569654,4.148474729797139,4.069313582984472,4.1756461982996464,4.350818227979151,4.530806666811624,4.784711543788139,4.976547057944094,5.137227366045676,4.420264783918461,4.773686279636571,5.007313704598192,4.876468029166758,4.76568574539776,Correct,4.558471401596508
5_3,5,862,,,,3.584123706125151,3.8510844202989105,4.126110861403315,4.12720521477886,4.042357484802669,3.6002820579315924,3.8754006854700385,3.514251467021213,3.52766026373757,3.9788821401951178,4.139159889531846,4.2195000340941515,4.206943737399484,4.2733799384353865,4.474734202963971,4.217175790943576,4.003057150887792,Correct,3.584123706125151
6_1,6,862,3.350838217139766,3.4435056516208338,3.359767218169272,,3.04954152250475,3.1189190581248387,3.1714489918814937,3.046294391153941,3.076828234416334,3.127415231715523,3.1953321672389676,3.336074679850222,3.2190409755462843,3.100351260686914,3.142874422456449,3.057705053649576,3.0572634022664626,3.2044678553961585,3.1677204014183133,3.1107178569883924,Incorrect,3.3971719343803
6_2,6,862,3.5232608443373947,3.2898774094527807,3.5437435426962343,,3.320689925212645,3.441041686979145,3.0984387271863203,3.2610814187605475,3.1077326039100615,3.2303620175438614,3.3411326728142137,3.2852478404805048,3.3934363151546467,3.455333283060428,3.47358477067647,3.574148533305565,3.3766531002590163,3.3629277521121765,3.433711946593706,3.572356895843228,Correct,3.4065691268950875
6_3,6,862,3.1129240215119607,3.0692326672791297,2.826795673762821,,3.009142494722156,3.0156684950267842,3.024645339314043,2.781880452641045,2.827738711352183,2.7141348085602535,2.6676987185641554,2.672907447547979,2.839409666743043,2.9019438266388358,2.934170423827165,2.9281261004712067,2.978102385570745,3.0133966875669826,3.098123075667921,3.1466762224845866,Incorrect,3.0910783443955454
7_1,7,862,4.575392318937373,4.589908372879365,3.380844260563283,,4.072669011525318,2.5542477671306325,4.237294054389062,4.064237402788113,4.216147584713414,4.156172751604062,4.206268132330941,4.154264292680846,4.4552609476997445,4.610109244763559,3.755014390264842,3.3512053564121977,3.494687949188009,3.2747253168374995,3.3854834034420276,3.4434153108030117,Correct,4.58265034590837
7_2,7,862,2.446719635612071,2.746616048955599,2.746616048955599,,2.6799290953738177,2.2407446285810315,2.685741188831787,2.8030982310401726,2.8690095441858636,2.9495872994197807,2.917880411151519,3.000469085146398,2.935690467292055,2.8771390355394293,2.7097627471085226,2.787546280120218,2.8315590108536033,2.6082313369712233,2.770186234619063,2.831050324515193,Correct,2.5966678422838347
7_3,7,862,REJECT,,,,,,,,,,,,,,,,,,,,,
8_1,8,862,REJECT,,,,,,,,,,,,,,,,,,,,,
8_2,8,862,4.989957050644216,4.007084782334688,4.256052689118129,,4.507780303168126,4.681224813757886,3.985941537708909,4.560691066220017,4.472422642226437,4.160303329143069,4.170156591644843,4.1248425471840315,4.2695258959716424,4.452452689117366,3.986959557198156,3.351219845407211,3.97796023217597,4.267148027056018,3.82089932512068,3.5411931094854907,Correct,4.498520916489452
8_3,8,862,4.33279526618627,4.04987930638068,4.126849210749347,,4.237653944420503,3.9211351857473886,3.3197105202672623,3.0944913072038234,3.711941467533807,3.8425753719833198,4.305102443525212,4.438165447745684,4.399808863683976,4.370596237349593,3.8411106477724353,4.183232882345191,4.252199266574609,4.2481619826385035,4.217455569980584,3.931644745668304,Correct,4.191337286283475
9_1,9,862,3.4959693336847617,3.524998901209189,3.6067871637609072,,3.36325165912304,3.2907518967495095,3.2150894502201077,3.401116639023953,3.3311800552661013,3.2729417730128105,3.2327726418451133,3.166905812056865,3.4691893464939745,3.4836034409545085,3.477186925481902,3.4140707990898376,3.547560076777457,3.279185156937427,3.361838971590115,3.4163690801672804,Correct,3.5104841174469756
9_2,9,862,3.231712348857455,3.205568249495241,3.002687630152751,,2.678962467943414,2.610666649188406,2.729924200277218,2.67326003865181,2.6616218894925656,2.763300133605923,2.7172806445866726,2.871738456766494,2.953860868160356,3.091928922323671,2.928619390029838,2.6259651211286186,2.691584764314844,2.955412305322505,3.0078393597754274,2.7991321073030955,Correct,3.218640299176348
9_3,9,862,3.0718069907485477,3.0844954890138623,2.967787672337278,,3.224925411716837,3.385532813514043,3.3248623739285454,3.17287207093783,3.1180587500071373,3.0308127063685686,2.9735379854863253,3.065541717000175,3.2469120001403198,3.2123838329839285,3.102334733810026,3.016444478802975,2.852234095341069,3.009636262365429,2.9006447569282314,3.0285340387055393,Correct,3.0781512398812048
11_1,11,862,4.025514131708795,4.026428154380594,3.878719111911842,,4.069439379677124,3.956189310815999,3.7100936448602813,3.6385720056940887,3.7374984113243426,3.9649425064935064,3.5739835532808826,3.7546555940348343,4.049145701162833,4.0359710460394105,3.994284487430485,3.9783835773962335,3.902072837500682,3.904950223331311,3.8721461760256073,3.8724469155222065,Correct,4.0259711430446945
11_2,11,862,REJECT,,,,,,,,,,,,,,,,,,,,,
11_3,11,862,2.961605997414833,3.2139253618613206,3.2287032117565695,,3.262578460533127,3.1590778687949355,2.9146536558550493,2.9788637872288013,2.95675170065956,3.0831964068315894,2.9778558337181034,2.644010724997351,2.920296292040339,2.549683369696803,2.8856088867419913,3.093736683165263,3.1667002500636965,3.2705367124393065,3.2251895637564885,3.3483887020906473,Correct,3.0877656796380766
12_1,12,862,5.938932150833248,5.742602426673107,5.081281891071149,,5.625377956820342,5.583502731135088,5.9531869228029,5.734103644816743,5.479049806561012,5.50323862937583,5.583710164665474,5.212248116606953,5.080453901245956,5.073413391991593,4.7403978364467,4.972054413179929,5.623459831679384,5.721635061876587,5.622122310361501,5.557346435267978,Correct,5.840767288753177
12_2,12,862,5.258828380826812,5.304410643235082,5.360208039787518,,5.42224126949699,5.3172929976433,5.424878719634301,5.408422713329275,5.342351906547148,5.41400657485798,5.4173156281802965,5.453426052079317,5.558358700606681,5.543795838511483,5.620412500494149,5.561629739014148,5.5611450057815786,5.611427396896135,5.708836188552796,5.589292378616709,Correct,5.281619512030947
12_3,12,862,REJECT,,,,,,,,,,,,,,,,,,,,,
13_1,13,862,2.4533136261824002,2.550125776433698,2.3127273478676593,,2.4221948098338153,2.2532158992937648,2.327244548956387,2.2734311663451177,2.284466269152084,2.2831544975489617,2.3160739708666895,2.3836864681865197,2.4146725747702615,2.4857469613868797,2.485358416903721,2.444414949160335,2.466899318420826,2.5997097477300692,2.2697658048190834,2.563773457109218,Correct,2.5017197013080494
13_2,13,862,2.3317825768668397,2.3964885833843708,2.3238156912198233,,2.296867961821483,2.271467624247162,2.252514273467924,2.04497981077537,2.1706414651148416,2.1667025572559004,2.1664769700109523,2.1664504872245707,2.1673255389789734,2.202233350806913,1.4744496965980105,1.5097584171393805,1.51004748272444,1.5100590493996746,1.509630295492352,1.4904622161303411,Correct,2.3641355801256054
13_3,13,862,1.9575141869785309,2.0999923542729673,2.161674770207478,,2.3139022296609775,2.0978625557000874,2.2501146097711895,2.2228553135448346,2.2228412138320444,2.222822431083886,2.223065907883143,2.2385153575762415,1.9271844702067895,1.9425834648538831,1.9428770373157616,1.9428612721538003,1.9428743754435218,1.9436181563953279,1.9666465095109116,2.069729268234347,Incorrect,2.028753270625749
14_1,14,862,3.99878231084272,4.08093177597334,4.094139720081229,,4.312589148877502,4.092841686829379,4.13114312501343,4.223144781235847,4.205135822223142,4.207817131684991,4.152400258927195,3.999788015241284,4.203228122865363,4.19851044386508,4.211708063215664,4.236589480986499,4.3346255420807696,4.402183556496532,4.379136907462986,4.317276846817428,Correct,4.0398570434080305
14_2,14,862,3.3295078637465423,3.1247658949235246,3.1365079979667128,,3.2447168588833386,3.1792900025460304,3.212197039088409,2.9662228053642354,2.7567193593283807,2.904525264380174,2.8188064315803474,2.6323029888688256,2.672595805600829,2.956730704844343,2.872727606890195,2.7174862089692624,2.8948055301076665,3.1596559096835746,3.0506439706629913,2.986297625185916,Correct,3.2271368793350335
14_3,14,862,3.6674368405982354,3.6136765704118097,3.5886153141717947,,3.711968150958874,3.717839387942749,3.7676821339232878,3.76437082671201,3.769327978605883,3.4466069217646833,3.3266665855427298,3.3707763988276143,3.2953435206009045,3.1911100801568693,3.231031997571028,3.1957886671004365,3.4787997264321704,3.333400559970552,3.080357319309396,3.0529298675043393,Correct,3.6405567055050225
16_1,16,862,2.6725516519637185,2.754879141908545,2.518416445282872,,2.30657430300178,2.533163941166084,2.4571423050700383,2.543894554341509,2.523801899767577,2.554564500499704,2.608969621214373,2.7063854878600297,2.7339693908474203,2.861918259130463,2.8460464379243784,2.8906004212374183,2.8942035798110632,2.956120417224852,3.0075303756752065,3.0356787875533326,Correct,2.7137153969361316
16_2,16,862,3.0303319868486174,2.86084518711139,2.9749372378133194,,3.0816521103956203,3.1082134251214617,2.9389710196534073,2.706510723656225,2.831386315474186,2.845115756285955,2.7947454970950685,2.8066625923966884,2.8172706187452614,2.841799069961243,2.753520066979443,2.792185050422712,2.7772422493515734,2.748042098368609,2.8321636240492736,2.9105689601329536,Correct,2.9455885869800036
16_3,16,862,3.946705823899105,3.787595690913283,3.8074096561028528,,2.738772090962573,2.374400868868402,2.389157837132888,2.5742287174559935,2.424637498768436,2.313479843044424,2.361063929834233,2.2648240522267615,2.559765517904433,2.6351970029768887,2.6624974736959928,2.669865814347801,2.662061161378441,2.770908135652649,2.8218692215942442,2.817203669035415,Incorrect,3.8671507574061943
17_1,17,862,,,,3.9714456511359697,3.9062732684833383,3.9925381798688173,4.222812355211516,3.9327274541902595,4.002365684362874,4.07210170740908,4.0705777869113575,4.070504031700735,4.0698887718093,4.125249483052239,4.131305192364805,4.131594612764244,4.131653424933032,4.247148836986377,4.104055672997969,4.189804928374582,Correct,3.9714456511359697
17_2,17,862,,,,4.066996523026217,4.12935926463112,4.177894599914062,4.161065357164415,4.294946066555593,4.2111904377515685,4.164190835450184,3.9729320601265563,4.052837673097354,4.158156306511429,4.258453489243895,4.089238992468973,4.0066414972202695,4.073669714683485,4.116246756516532,4.036133746315807,3.7853339515842044,Correct,4.066996523026217
17_3,17,862,3.5371135854127074,3.7585317115321275,3.782584030082645,,3.4760052783999287,3.639068063063174,3.46106675498613,3.479675778898023,3.5167641833846828,3.58618039064186,3.204404570037621,3.305365381554765,3.439878637054291,3.7349050042278806,3.725618147662643,3.7526912378193513,3.686425910965778,3.72337165891042,3.8580251605575775,3.979085123483245,Correct,3.6478226484724177
4_1,4,868,4.497539400612693,4.3265431335545825,4.511884259426611,,5.498997736695236,5.60606315841022,5.620413350352733,4.874055567922153,4.959013023961962,5.555129242321681,5.2158034125988975,4.997371248704299,5.063918336678897,4.781237976402828,4.552305142811196,4.421536679720335,4.916616986305219,4.681375871904616,4.687517468305643,4.357043292682744,Correct,4.412041267083637
4_2,4,868,4.053811950207488,4.042162246074324,3.9409230761789242,,4.397321424767817,4.225885330081542,4.327135426397158,3.712615604607015,3.4071649016724534,3.8181911929215495,3.983380104224156,4.161046619501975,3.955168183184422,3.6929296445600692,3.805746472619797,3.8896254370703733,4.008019153033797,3.906932706830311,3.88528135139616,3.8224972074015033,Correct,4.047987098140906
4_3,4,868,REJECT,,,,,,,,,,,,,,,,,,,,,
5_1,5,868,4.615716639855996,4.211248038056659,4.339697493422301,,4.054803605526279,3.9500383493708835,4.020590806548067,3.9543475800724575,4.1163198351963475,4.056936802297545,4.0165196517924375,4.002355307199939,4.154023249075616,4.137040015854055,4.0520410322129266,4.018148743738888,4.240530271505669,4.269582262534588,4.296473975922672,4.299938302021369,Correct,4.413482338956327
5_2,5,868,4.457331741188744,4.576622498217489,4.733794244055623,,4.937439573111991,4.854062954199357,4.9457280015010765,4.855251264283818,4.954687030440373,4.985677284454708,4.746190777154503,4.923282048108231,4.9234904208395776,4.937575943970717,4.774869475960618,4.500313120111805,4.230749775053434,4.564922890114198,4.676701318611797,4.718159058067604,Correct,4.5169771197031165
5_3,5,868,3.77590419938024,4.06285914046465,4.239834434405372,,4.135549257971966,4.192832704098262,4.374276665814454,4.0465278083071095,3.7309393459208433,3.9508053495324478,3.8942312428915606,4.013851530630144,4.295635022867461,3.9808013669158226,3.6766790443548927,4.009687575231865,4.302306588613863,4.203722154746796,3.648909921846578,3.8513399381698536,Correct,3.919381669922445
6_1,6,868,3.18149774629674,2.664994710892366,3.1902288835371415,,2.8917211851148936,3.0027443188478773,3.1017394284545152,3.024830781681449,3.143336221164444,3.1114019480987625,2.903655771000203,3.060549964362207,3.1510408054043832,2.987854055376439,3.038148313108051,3.0356648125126777,2.9237648992524647,3.155500418437607,3.154406500918902,3.0352192414013057,Correct,2.923246228594553
6_2,6,868,,,,3.378706625029936,3.0827915773181696,3.313654342552569,3.22067688277916,3.346267466964903,3.24212296067848,3.4201511831248106,3.328745497428643,3.358255004409378,3.3797436625128006,3.350564054247613,3.1847108980946537,3.142615844893581,3.1089050902503628,3.3042351543827153,3.29990321621722,3.4895076245927568,Correct,3.378706625029936
6_3,6,868,3.051128874850248,3.248549087306756,3.140140572082731,,3.1580756129369676,3.1077494005016617,3.1114301102879836,3.099138016407157,3.17473870676722,3.110138193816524,3.033924884421862,3.0795355530001673,3.197710205802418,3.169841858432516,3.0938555488803856,3.090097696893452,3.0842403551293103,3.2178370331583017,3.1427536496432906,3.089013758361428,Correct,3.149838981078502
7_1,7,868,4.507129041853695,4.179848052378039,4.396638840772762,,4.609578198629188,4.578967778410673,4.437786430881387,3.6707370513403488,3.6197323529833305,3.913288596877009,4.099944053965395,4.396678586580975,4.627169953591247,4.580086789914225,4.186832642462747,4.1872794300419605,4.4964955333994565,4.709727092956218,4.6738876116300485,4.476667954385084,Correct,4.343488547115866
7_2,7,868,2.063613167522757,2.029142676694119,2.1012567989701987,,2.065215128611726,2.1192983033208157,2.1897152367458057,2.1761518287554957,1.8692358015752677,1.8877983553437276,2.0075997624485247,1.82170174263791,1.931470089763966,2.0597148679063526,1.8590449712529216,1.9215609501926334,1.8984959770038392,1.9001510896995522,1.7793262365951157,1.772709480442801,Correct,2.046377922108438
7_3,7,868,,,,2.5627187674768317,2.5368979965427223,2.5414784133138104,2.655245794595079,2.7451806634429814,2.748719927229537,2.7106070094530526,2.552401853793432,2.5831035169558354,2.6383236034693547,2.492563552647661,2.5223384204324057,2.498925501826321,2.590297569358785,2.658952800854034,2.581356754150339,2.5673796970961495,Correct,2.5627187674768317
8_1,8,868,4.894211313771519,3.9201501279722604,4.777273117164413,,4.562345087584766,4.596880742854711,4.163186202134383,4.399973106536763,3.9247650627844477,3.7611933785543896,4.2906481770862905,4.687560914306008,4.939953775314265,4.492057628687609,4.75771049611559,4.857661148155031,4.87112600794768,4.216263159792561,4.397321888242005,4.824711271199961,Correct,4.40718072087189
8_2,8,868,4.519183383245453,4.473900812731237,3.895940089006683,,4.526224348101727,4.297288889680558,3.7657045549163697,3.145745042619262,3.310576109849614,3.5237897549651573,3.611691527008707,3.9574787488977963,3.9791288038363604,4.151229422127384,4.02585013519377,3.538866452777384,3.9895023763561133,4.362464534541118,5.08440142869484,4.007084782334688,Correct,4.496542097988345
8_3,8,868,4.284963423408996,3.1112871887456772,3.3585007186408773,,3.9161655377669,3.7686304004166153,3.503532921761224,3.503532921761224,3.539011426846786,3.057028956670418,3.6120617256125858,3.5929650199370924,3.735331524227845,3.326251846840305,3.2842065167082755,3.655118879609097,4.069505682731739,3.873122098005578,3.168506194605297,3.1575776492441525,Correct,3.698125306077337
9_1,9,868,3.5961196223939185,3.676983742579886,3.4788657673564547,,3.421855543454612,3.296275296784939,3.353562014755707,3.283768161359113,3.089622724783979,3.2947407221798484,3.2662114340082553,3.131447820864879,3.398041422351703,3.4203037486911088,3.2982901993884783,3.3130931448952943,3.3670841237385973,3.115884443617701,3.215356326312782,3.312872389263552,Correct,3.6365516824869024
9_2,9,868,2.8969932701747383,2.7959480930290326,2.792262300053859,,2.657773904902008,2.758404563343393,2.8004414127249935,2.6646417221893572,2.684634017947764,2.694774293057353,2.6831733720612974,2.6811410695471856,2.7863943912694866,2.921831994809725,2.810179183283193,2.6899494289003916,2.6676779577824172,2.698614760362946,2.5992132220799364,2.731725154976807,Correct,2.846470681601885
9_3,9,868,3.183342547884978,3.1660989374431283,3.2125015541664212,,3.130728802787938,3.122594983715816,3.269145927312724,3.338440214501033,3.362692963945563,3.3654977162568867,3.282601166635395,3.4067852522175244,3.4362396471835406,3.1889493559076496,3.202360146899685,3.331151508986601,3.3111227735180684,3.0506337972433375,3.172863608676545,3.220085591843374,Correct,3.174720742664053
11_1,11,868,4.050271460026948,3.8339964220867184,3.4272622139901054,,3.677852016478105,3.549492054887553,3.397415236809953,3.414120600637863,3.418101836843742,3.7776034728506547,3.732521363153724,3.940187779678204,4.03557883123066,4.026376840978141,4.023707579101098,3.9691151162219374,3.80419241736675,3.803714745024757,3.801323744446232,3.7652431487410936,Correct,3.942133941056833
11_2,11,868,4.419697279283511,4.456489485440852,3.760623509165606,,4.326520194659134,4.350091426379217,4.361359590862395,3.879505042437494,4.059719190976974,4.245404136960818,4.079897266133181,4.194841633581533,4.238744446348231,4.005709158711004,4.331117545968292,4.412596699671021,4.492432112017926,4.529340210380548,4.694364634529871,4.511560415339432,Correct,4.438093382362181
11_3,11,868,3.520585471366058,3.333299717793429,3.5731856197202605,,3.422835485873963,3.2880944556146785,3.256448765374133,3.2592694728597476,3.2973425926704842,3.7732978299363484,3.7663536707977423,3.765549001832942,3.775526595377512,2.9387935883939478,3.193684931523762,3.2833392869295164,3.3145210368583036,3.1939773296018923,2.990245093712032,3.026654399193696,Incorrect,3.426942594579743
12_1,12,868,REJECT,,,,,,,,,,,,,,,,,,,,,
12_2,12,868,8.430370249048352,7.751990230832352,7.923889621694395,,5.7857025141662115,5.522316022005319,4.7475274135856855,3.589778332969761,3.276928126979571,3.361654220698201,3.619356618854116,3.8200998564927406,3.1956576462507176,3.551088829600124,3.493380667122966,4.085249108258399,3.7550749813599498,3.8502845388857767,4.464115090410328,4.63321562799547,Correct,8.091180239940352
12_3,12,868,4.019330286579376,4.048997795216002,3.7729867525766747,,4.137320405394389,3.3773879127320123,3.8521979942089994,3.9772368541769985,4.525112961732123,4.10357876153031,3.027273189881393,3.605229780429384,3.96894310542154,4.087519056109963,3.920870658155581,4.004709624699045,4.297966551437454,4.406540803661554,3.644271293868994,3.54106497136532,Correct,4.034164040897689
13_1,13,868,2.313106311066605,2.1237296119610063,2.186580627930455,,2.189792471765754,2.1922311078444063,2.2446129409075786,2.319582028549456,2.2851844513613844,2.24020716189107,2.223105296682456,2.2465569821204827,2.329717158356298,2.325378655931091,2.1273001530538447,2.2282322078562453,2.3794089362675157,2.4356386162716834,2.344607145113894,2.282220321706352,Correct,2.2184179615138055
13_2,13,868,2.4287008098524687,2.400102112835018,2.3078671385473357,,2.300428071090303,2.1058740192822585,2.4243001697626974,2.2877563262351717,2.225602290100403,2.128126362196113,1.8324801951444394,2.082882995495601,2.2264531184445158,2.351161243926142,2.3643120095219547,2.2932124638436306,2.353205832337031,2.414335222129159,2.5220985033619483,2.4582337574093702,Incorrect,2.4144014613437434
13_3,13,868,2.156672585858285,2.118871548597595,2.1958876352840906,,2.2116442033690102,2.201476361234295,2.283606619877042,1.8989932285978695,1.873866760356135,2.0239103972665373,1.8890934879306274,2.07035238364227,2.1571839412227236,2.1892914001399655,2.224210672316189,2.2725588553885876,2.351548128963365,2.4430323581809907,2.3399929928137246,2.3836115190230633,Correct,2.1377720672279397
14_1,14,868,REJECT,,,,,,,,,,,,,,,,,,,,,
14_2,14,868,3.042711270290102,3.043490141276509,2.94419467705565,,3.0240903016683873,3.1688279449164116,3.311626444226992,3.308297103960301,3.063624731832334,3.074717395139451,3.0727726323504436,2.9708832105977163,2.669456335133012,2.7380135689808833,2.8704998476805605,2.9329537923210856,2.885325566941463,3.068801854131285,2.744645134968604,2.590990223072044,Correct,3.0431007057833055
14_3,14,868,REJECT,,,,,,,,,,,,,,,,,,,,,
16_1,16,868,,,,,2.4945600800495087,2.494129997973596,2.50982927271067,2.505926948170952,2.6813100080598398,2.4647566418585813,2.5002685010579677,2.517927043862122,2.6484976850464186,2.749129476698364,2.9009123005306363,2.934830434856968,2.9171447965646147,2.959114002431749,3.061961995942069,2.8925904385275443,Correct,
16_2,16,868,2.8321245852275334,2.9681696458350126,2.987668802365388,,3.0362289303610517,3.0518876954624297,3.0404465514448002,3.0225860876069657,2.994485148572554,2.951758345759821,2.8972367892368793,2.9726368974647426,2.9821530725583454,3.061602302748293,3.058612641263982,3.050599507368849,3.012286420395361,3.0321654243498033,3.137632574018751,3.1277210775131516,Correct,2.900147115531273
16_3,16,868,2.667842606412898,2.5312838631435945,2.35275775585258,,2.200030753632463,2.3360474473359147,2.5014458857561226,2.6271617423863143,2.536490496371677,2.417415423965341,2.3406076242139586,2.3513474776805414,2.445909008249367,2.4348960308703074,2.5732202583422024,2.5834386022127074,2.6769575186615464,2.7068735357348666,2.424624407354251,2.1983999451183016,Correct,2.5995632347782465
17_1,17,868,4.1268041469308026,4.190270606044383,4.146580472779549,,4.088481709034108,3.9106129117496704,4.210985200721692,4.071042378400434,4.213194248478579,4.263736304349018,4.260062824371188,4.3327456243104185,4.403914135026839,3.9457780263672873,3.8753569670321673,4.138233220405249,4.1660261900832465,4.207633342874429,3.965853727400067,4.042210748234764,Correct,4.158537376487592
17_2,17,868,3.8842565078812927,4.059001045509689,4.102166070315097,,4.267237487457031,4.198167001982674,4.167234048210232,4.017959450240144,3.9785409899329816,4.1091405674619494,4.1274005740706174,4.171069160772611,4.216735044366802,4.271683172605549,3.618394900670596,3.1800021015999436,3.4017059338438136,3.6645632392395897,3.6797082674072645,3.696873304165859,Correct,3.971628776695491
17_3,17,868,3.5332670963424233,3.670966519804292,3.736117392599971,,3.433065065065413,3.1683109905404416,3.2810227530234615,3.2671614408074863,3.5047637709818633,3.615251266066869,3.696705070628952,3.7464376124312713,3.873440022579743,3.813870175906582,3.861476059842803,3.4611630504084636,3.6468384576689545,3.7407089498894903,3.740132678783644,3.680449522537493,Correct,3.6021168080733577
4_1,4,874,REJECT,,,,,,,,,,,,,,,,,,,,,
4_2,4,874,3.730611170462192,3.8105470161170087,3.974151697388249,,3.530102819010504,3.3078651337436296,3.4437800885710756,3.851456818470382,3.8531748104538526,3.777386515412934,3.719144609545097,3.7755680759473575,4.075125038254794,3.961225970916314,3.548586688575679,3.4561906357877463,3.365513532907309,4.098715864608154,4.079369596917625,4.024713543608995,Correct,3.7705790932896006
4_3,4,874,REJECT,,,,,,,,,,,,,,,,,,,,,
5_1,5,874,4.910999861789489,4.880136190861056,4.92195858256186,,4.610034903614714,4.612674820401964,4.622212046664522,4.631701559171226,4.128265890181606,4.424851856506218,4.572230134822816,4.652774187454293,4.8422751273910025,4.825307961917538,4.825307961917538,4.985302939983007,4.985302939983007,5.1034192300981385,4.95710216227576,4.590238121226897,Correct,4.8955680263252725
