,Participant,Comparison Hertz,3s-pre-ready,2s-pre-ready,1s-pre-ready,0th-time,at-ready,1s-post-ready,2s-post-ready,at-standard,1s-post-standard,2s-post-standard,3s-post-standard,at-comparison,1s-post-comparison,2s-post-comp,3s-post-comp,at-response,1s-post-response,2s-post-response,3s-post-response,4s-post-response,Response (Correct/Incorrect),Baseline
12_5,12,868,2.521087502403021,2.4533105084744133,2.648053239189802,,2.392621682467087,2.479552481715204,2.526058428002268,2.562429716622861,2.3726303254871137,2.4103590781001736,2.3977314853445253,2.4011301545631616,2.410687423981853,2.384351571076375,2.3559483117163262,2.3243733053508766,2.397908474007815,2.6820427808079654,2.941980410447602,2.6322066981729497,Correct,2.4871990054387174
13_1,13,868,2.0553530490245535,2.182354288161624,2.022622239007701,,2.1850954299121383,1.8075520007308528,2.049510405635472,1.9303445499141159,2.237083022307493,2.219872818669728,2.2649540644650887,2.418136109632126,2.4152377175972166,2.2083844834114235,2.470335786011119,2.7135104808971544,2.5841959898046616,2.4953561183721438,2.1532129863163103,1.7562628700378689,Correct,2.118853668593089
13_2,13,868,2.2643982529955458,1.9164688071688718,1.7796164207504213,,1.5698122499716112,1.516407557766292,1.5099931660507315,1.6087023375161424,1.6201503142743359,1.6856430223588235,1.6568613142949764,1.7607620835335587,2.078401715715073,2.254999756178792,1.502125145150793,1.6412606158034424,1.9754756134474734,2.3043915975340115,2.4726089736092423,2.098864156230736,Correct,2.090433530082209
13_3,13,868,2.1549557768104965,2.1850383711411845,1.8563015157459075,,2.2612070069132133,2.165337338996554,2.453340794162397,3.0088381657828394,2.9459087170763945,2.681995413891719,2.2117752797659223,2.6463430057658375,2.6954691579726147,2.6030753852084274,2.377762855694331,2.34145390371112,2.316837531777902,2.1995530264357526,2.3859558440974253,2.321815812522073,Correct,2.1699970739758405
13_4,13,868,2.101978303248082,2.011754403285756,2.0095810686195725,,2.3987045736257175,2.3228453753968332,2.321263645432697,1.8880576550716217,1.8865592974462775,2.007715267626949,1.8375397468779349,1.644469030230925,2.004106821531038,2.1272765270916523,2.1609364451062336,2.1909601527939575,2.0733720036264156,2.230968936121499,1.9610855118366033,2.1255989484222324,Correct,2.056866353266919
13_5,13,868,2.6316660238864733,2.831304893307444,2.7709280717416136,,2.406822622593709,2.3580514194471274,2.4393240142184767,2.239366645297422,2.1405566851248574,2.1647661537747873,2.239442200486915,2.177507504638302,1.9675430485078318,2.229777893776546,2.1911959554337974,2.054295810753998,2.0149690542989527,1.9856797995453699,2.6021733790472217,2.549437640468662,Correct,2.731485458596959
14_1,14,868,3.6249796628161484,3.8520374487131,3.666975597919082,,4.0224183568479015,3.5887903879059944,3.531203043667877,3.531203043667877,3.6701835349178857,3.60776572794601,3.4966030970504134,3.400487642746048,3.716770587377715,3.4513391232285087,3.4239088669970164,3.5313736006766,3.9518301604752675,3.880544866136484,3.727784787975591,3.657061372982502,Correct,3.738508555764624
14_2,14,868,3.5281190354147762,3.5218713815224403,3.291302468657928,,3.439051932817059,3.329756071241507,3.3629277348109783,3.296667532833562,3.046972243059917,3.6323658530877947,3.771477041890009,4.051118723200209,4.000703660580002,3.5109337500705693,3.7281339613275986,3.7260173128827354,3.8378055701801617,4.393229085896256,4.285864319924852,4.41135183965142,Correct,3.5249952084686083
14_3,14,868,3.1770504323341613,3.214437264288564,2.676912360135769,,2.7924228982044905,3.010626363339444,3.125165495887722,3.417000345434606,3.6482426784974944,3.5323017917507062,2.512762917783486,3.057288348525833,2.3931831729139432,3.5457929510180564,3.6984762649574474,3.5596400617397173,3.64552319992092,3.931845596347823,3.977180156413355,3.977180156413355,Correct,3.1957438483113627
14_4,14,868,4.003701399391687,3.9412320134626575,4.053669397019565,,3.763620393646273,3.8022203436932434,3.7391364898211386,3.3437788117184044,3.6098037574463913,3.717086167132267,3.8495848657412526,3.8356856173428873,3.7344033062448814,3.675587217434713,3.579678570202362,3.6854055726116037,3.913981435408232,4.029925319137126,4.056057641494816,3.402934868648055,Correct,3.9724667064271726
14_5,14,868,3.1782944910021804,3.3585550761648246,3.4073636859069385,,3.3436038467306526,3.125911355082015,3.137179011978995,2.921322859347155,2.880727312523157,3.00536851734602,2.9393502587639637,2.806409194736305,2.9265895433746922,3.1050661517185203,3.086886005775527,3.0651246170729873,3.1443111959857406,3.4147746291590653,3.625969625126368,3.872072157203515,Correct,3.2684247835835025
3_1,3,874,3.8992553826615644,3.7218139796502876,3.7713012794178646,,3.6937839156562697,3.63118878345374,3.6607891268162964,3.8835596530551983,3.723529778473588,3.5783478737174925,3.6335212317852346,3.731378341002385,3.8750730267281885,3.879905502308782,3.8708132467243477,4.004856477143314,4.164084273151334,4.122821792519853,4.087624102760246,4.134458855963464,Correct,3.810534681155926
3_2,3,874,4.875129758330573,4.822685409142681,4.785738588394421,,4.806265043454341,4.708000344599573,4.615015388048226,4.743664095386224,4.707437359525764,4.6788708769960135,4.843466052059695,4.843387873478716,4.795332117555896,4.886831513936004,4.892588190685628,4.809093965249224,4.770290021576147,4.935472328019064,5.15122352287182,5.174735455905412,Correct,4.848907583736628
3_3,3,874,4.202241970277402,4.02497715528637,3.9076142334693578,,3.948873578258658,3.656920266429072,3.5401415256607827,3.9887151001578394,4.088266090774122,3.8508553991789913,3.8746461048791794,3.7224598018813646,3.777333097142787,3.998894471398346,4.093423953282968,4.156738095647562,4.294177478747175,4.2645931727134005,4.262895647111734,4.277942439670212,Incorrect,4.113609562781886
3_4,3,874,4.157864567806026,4.032359378605768,4.019817894782912,,4.012309184748648,4.1296779285431215,4.034275948727217,3.7136459111060236,3.905132737587257,3.9007053471466007,3.853877463308814,3.862206434141983,3.8684009534499313,3.974343936784377,4.016203438177182,4.030796958892136,4.083879946600287,4.223985327672659,4.278228023478013,4.0256729546773675,Incorrect,4.095111973205897
3_5,3,874,4.405505570985535,4.408353855815618,4.411052993137644,,4.246742206344885,4.286219216544907,4.203246268007813,4.2288334672721914,4.341843121614574,4.316907643691636,4.259083102177727,3.9907413957930924,4.025596505240651,4.176552496216619,4.0713375833074466,4.1236778667355285,4.216261545756885,4.231709076624506,4.311733003273095,4.3446671526040195,Correct,4.406929713400577
4_1,4,874,2.3096778173147166,2.2756375785228125,2.755847671249264,,3.1961622057707584,3.1544878550420714,3.1667256719193335,2.8344723546888018,2.863851121255109,2.893483987640267,2.8948643389642563,2.9511812172337564,1.7985081595905588,1.8537876887215623,1.8551852163412281,2.2599252448570484,2.3314631898427707,2.8048110400425927,2.878359404847076,2.744386063364945,Correct,2.2926576979187647
4_2,4,874,3.329418438786827,3.5931424932512566,4.434945016201292,,5.128965134003023,4.996752495078706,4.636191922983416,4.141986874745909,4.134567077093177,3.660216188819988,3.3195582581060714,3.544215784030345,3.270321753821672,3.208839485617472,3.090062856122773,3.2052356138723903,3.0228346222004863,3.112832419880049,2.984517639718174,2.917990338471942,Correct,3.4612804660190415
4_3,4,874,3.189238555117692,3.024978596820617,2.911184819493112,,2.7014965962197763,2.755329230578724,2.8621009085681077,2.8794484861415794,3.0178144100043665,3.171555258062657,2.9725572281130925,3.0110762862054723,2.9500480640072237,2.974753380540085,2.981107871598052,3.027349859922138,2.92444218001432,2.970546756280023,3.12644506919873,3.1249988575823946,Correct,3.1071085759691544
4_4,4,874,3.165925367306782,2.917587465884506,3.1467228966088605,,3.224480051366465,3.1725914325613087,3.0067019147310243,2.892907777966217,2.6929153012135685,2.604868556998842,2.1127641450677657,2.0545871447158364,2.1820846737391224,2.0857041719438025,2.087220574875087,2.091792295296214,2.1610184481004397,2.749512857813864,2.7434084778014958,2.743183368923315,Correct,3.0417564165956437
4_5,4,874,,,,3.5658288331699657,3.636874653044427,3.681533048526642,3.663540077060608,3.212363188273597,3.314775053765564,3.3612406221927937,3.4756624944137045,3.4535044379593423,3.501980199155956,3.5751202134621183,3.6113161527105686,3.567716545802277,3.315477897523341,3.598180084652685,3.6866026775194296,3.6295233099395583,Correct,3.5658288331699657
5_1,5,874,4.81424587264044,4.657957312450805,4.168041757829859,,4.513938833613573,4.600765818642536,4.19701626908302,4.491820931564745,4.671623770303886,4.517264949380429,4.155796829087053,4.209920901896583,3.8224661146113146,4.862793681267156,4.41988332356415,4.590338486042569,4.8999695501669205,2.747283457374648,4.614287631811002,4.515036941304913,Correct,4.736101592545623
5_2,5,874,5.164622150841184,5.142301100454219,5.264866878430195,,4.758820082135766,4.993554108469304,5.340276699901518,5.118411338149993,5.101868478541667,5.106431362516757,5.117260164994703,4.862071549150175,4.878952778965373,5.301549280736055,5.074295116643573,5.16857768190315,4.816767245473578,5.11017267054711,5.364506568071264,5.278102496948253,Correct,5.153461625647701
5_3,5,874,4.956088507623845,5.513931203634919,5.121504628672525,,5.125537841981977,5.2820061798701,5.006714631595654,4.932864217900547,4.874151075251316,5.120984313372384,4.980497250037239,4.984980065706274,4.770345790523057,5.007163851630182,4.856921876017984,5.024554327849597,5.099859058885802,5.005772516808579,4.859414758133202,4.714971568956127,Correct,5.235009855629382
5_4,5,874,5.236683716009899,5.17565241847123,4.820465528652144,,4.590156976488441,4.864792065545172,4.700653925821022,4.846756309107198,4.987695246839465,5.0924450590856365,4.862290635335475,5.013503781858572,5.021464194597016,5.342713242356967,4.976250124680823,5.380973278808913,5.344547889028134,5.488992694057731,5.08109962661889,5.390052875977801,Correct,5.206168067240564
5_5,5,874,5.488200819329176,5.643281172128751,5.725083168744823,,5.580840303629836,5.632681692396033,5.905706145250087,5.910367700790099,5.888755517604996,4.98412288747589,5.004951273241344,5.006303739554148,5.006516849116986,5.010191223809891,5.044226296314526,5.487043987003172,5.48985255282399,5.748630059147138,5.637930878454589,5.963461860180424,Correct,5.565740995728964
6_1,6,874,5.2610550014936495,5.190022632340886,5.347484961146736,,5.461802286351701,5.514649185581707,5.521662244573962,5.4993378412864695,5.4993396522134175,5.499517392546005,5.5041854790899185,5.387837263743225,5.392030813749395,5.391922387240375,5.391905581252661,5.39193750054465,5.392979694611358,5.411494206605389,5.13694441023323,4.921637655571805,Correct,5.225538816917268
6_2,6,874,4.90016815774476,4.842583486522094,5.066561903931848,,4.69724106399051,4.578225832235958,4.303563989638284,5.262137171604732,5.122597386190092,4.334714232919688,3.9141116131850513,4.200043043334788,4.265668606979428,4.104035054887172,3.825258894124672,4.0621199465744215,4.173960235361333,4.241355208550466,4.2187531610785385,4.59060620073335,Correct,4.871375822133427
6_3,6,874,6.1921250076308825,6.0061540504919275,6.161520252124553,,5.250057343269392,4.778331096587528,4.531277030991075,4.1883122630006,4.8428728098446125,4.997932686366044,5.170287344352842,5.005932423857438,4.884764615661242,5.2060524446145,5.358802069558391,5.216378910195606,4.711957929364321,4.373144877378418,4.298862357306442,4.236823484250528,Correct,6.099139529061405
6_4,6,874,5.2569784183978925,5.876650832422335,5.948003078392162,,5.670833599911528,5.198632851956533,5.1514862455170976,4.97773914134944,4.829810162541386,4.737358240959893,4.563914052607242,4.606171923492025,5.133296803445421,5.387869763042205,4.9681210504674835,5.1527331396886416,5.299877086251459,5.563157486654356,5.577996740127254,5.272522348002538,Correct,5.566814625410114
6_5,6,874,3.908804432339767,4.190926004298318,4.906993130204221,,5.193149174660041,5.333860670007625,5.1546409143937275,5.236371398527608,5.608509376827707,5.9078941058957835,5.68115600692868,5.619015893821735,5.220630267103341,5.360577531397161,5.588804912510359,5.719329434970553,5.732448657647419,5.694477323945667,5.8238240782752015,5.825250542577108,Correct,4.0498652183190424
7_1,7,874,2.1425546314432617,1.9939428443168223,2.1939451326315003,,2.414358709595734,2.5891787972410945,2.463823324242247,2.244229349181649,2.2099570198261502,2.268686537463708,2.217608519219562,2.203404845110404,2.1763431544886864,2.26092297542486,2.2522208037494065,2.209430667559214,2.1796547285104024,2.157798910678556,2.091122100141602,2.1362284544921617,Correct,2.068248737880042
7_2,7,874,,,,2.5165602016111785,2.4970890716394893,2.5123901045160175,2.5116428826212327,2.4392379223881986,2.3841979955185524,2.4736268838258977,2.3977637242935543,2.3571540218403606,2.3339288596270356,2.34594077759393,2.398782283625584,2.352252332859748,2.2452138520585105,2.344069786129404,2.5176280670219664,2.746698997255283,Correct,2.5165602016111785
7_3,7,874,2.573750084362651,2.6627782146598364,2.560044955591586,,2.103701279804831,2.1850084493335333,2.2002659767537387,2.676208258899659,1.2796762902312366,2.15797536778738,1.90883375245532,1.88890785638191,2.0577019077899026,2.466374104188674,2.5352714376506533,2.3414600326842185,2.2895784428380224,2.2548185989092597,2.2820321575658875,2.343658961324322,Correct,2.6182641495112438
7_4,7,874,,,,1.944004706824968,1.896367679612098,1.9017136963803607,1.8095292189768364,1.96818331162787,2.0558898022648755,2.2052792872078064,2.422494777194894,1.9062215925431472,1.8455448838727069,1.9396411497442145,1.9536978371258498,1.9926946550180082,1.9515074797659457,1.989891018092408,2.144292450958637,2.14935797073674,Correct,1.944004706824968
7_5,7,874,1.5744798145324401,2.3873318113648327,2.0940173034654226,,1.9975464092637953,2.135097645160065,2.0912642999247515,1.5048831885815823,1.8026381488171055,1.7964920870904895,2.4044254066179542,2.229958883807717,1.963527156140615,1.8793458456560548,1.854822451593538,1.7732461237479837,1.3303173898651477,1.190679910646345,1.2282704830979696,2.189131053916843,Correct,1.9809058129486363
8_1,8,874,3.0837640685896197,2.7705132899198386,2.7017624953116486,,2.61883797019247,2.6605574362718363,2.644280272013448,2.6879375073884786,2.783108207500963,2.7151424774546453,2.4386658270568065,2.2573740283936776,2.5656956639594486,2.8582730011185706,2.611774849437794,2.7752851997767056,2.8157998048054567,2.814495188937396,2.1964043052889966,2.3787371636537933,Correct,2.927138679254729
8_2,8,874,2.4140586600632896,2.3225448153207937,2.192738978496045,,2.25141312659447,2.3352561943103853,2.223698925808953,2.0516767429803577,2.2826536219453075,2.408222334659254,2.220251385830602,2.1814285473464667,2.3980899203504733,2.573798409640118,2.4970685693711547,2.1890703527624793,2.159736971292923,2.1337201324828046,2.339270144117588,2.433591530974068,Correct,2.3683017376920414
8_3,8,874,2.7286909537416513,2.5728508811434705,2.6724736532507354,,2.381219833694574,2.339970809843331,2.4795601839331294,2.6880924532857398,2.531926911615968,2.7103141653982132,2.812255706655174,2.8359811279784277,2.63898046367534,2.459977869858417,2.4948884567849254,2.642616702885893,2.709697082982887,2.616502032972112,2.2633024650564804,2.4556412168212285,Correct,2.6507709174425607
8_4,8,874,1.9955829052115486,2.2881569530680017,2.5119969726742326,,2.5061675139861928,2.2520933117836965,2.4015984735935976,2.6515134688529627,2.8203630663089267,2.6361422518419215,2.1952948606481484,2.1998288202667453,2.5597654298634915,2.849537206184033,2.7039349740030083,2.826376410251399,2.7336405675457844,2.541982373081983,2.646033088802649,2.6499104766500694,Correct,2.141869929139775
8_5,8,874,2.921885651243019,2.993690575368394,2.9556131563779795,,2.6737582741805523,2.4934304846017525,2.772877379085799,3.128529624166702,3.1449395146693266,3.193924106461579,3.2458642914209968,3.2424126210022255,2.9775843201784373,3.279409237141378,3.1051683604905995,2.6948484263831505,2.6877966347354234,2.8102765728670773,2.979874339983069,3.0330561043374598,Correct,2.9577881133057065
9_1,9,874,3.292243932904336,3.1400524976639184,3.112432580381383,,3.086188673435756,2.895096358335751,3.116836500496795,2.5389011266855457,2.3591731739808743,2.5399008507552208,2.256494768096146,2.080163414399345,2.599213065307181,2.388945703139976,2.3877444591488977,2.4131588356101648,2.062346769718654,2.608434412890249,2.496997992939665,2.2515999295154474,Correct,3.216148215284127
9_2,9,874,2.9350850843481693,2.8441183312108844,3.0446112947801014,,2.6698403782576583,2.949488569413069,3.229645354164154,2.856538123539898,2.7772325709760435,2.872381032060002,2.5889649094983302,2.563486400395736,2.4823734584151724,2.520171766815512,2.37745779066791,1.9986853317808755,2.154785823462904,2.3987427694186323,2.398562901440161,2.413543618652665,Correct,2.889601707779527
9_3,9,874,3.210679118352828,3.330830907389755,3.148001382770261,,3.2368900410655463,2.9063048566603613,2.6788160385199373,2.3711967031722256,2.2110058086257016,2.0757403692730083,2.5944689118440256,2.977879497176835,3.110452749561202,3.2976582909089527,3.2175895618685786,3.1604188729415768,3.2619745306310124,3.215462237161089,2.6918922520801174,2.827469921482016,Correct,3.2707550128712914
9_4,9,874,2.6188548353305428,2.8614363287626525,2.757774480531807,,2.4966618954901514,2.34012748096296,2.392111192521391,2.2775092538952393,2.44022643281165,2.907244861768141,2.802388451491751,2.7033654859410037,2.653442719361646,2.8614335609427766,2.642180536429046,2.5359337162875146,2.340219886603515,2.318398552090586,2.206748900017918,2.2372510307869926,Correct,2.7401455820465976
9_5,9,874,2.99650606954139,2.943601189989828,3.0373403409982407,,3.053937955615437,2.660230076032178,2.3027417398961734,2.659214718773894,2.4478637328792288,2.471886085373548,2.3828320046845124,2.5308632639833557,2.7501802738800274,3.0894370260485315,3.1402793575466648,3.129566697615969,2.902013569999026,2.658590803012932,2.6689865677680302,2.524539161878873,Correct,2.970053629765609
10_1,10,874,3.2747957697221857,3.2734773637146923,3.370151705917865,,3.8494515028700804,3.3947326356929595,3.5315296332244603,3.727608188352859,3.5749882299898523,3.7110996599293467,4.016131930943143,3.7887502391176135,3.548997566161602,3.4516570832894886,3.6045695514394596,3.864409720291536,3.9689616706447954,3.7315051984141947,3.8099372815570516,3.865817264327687,Correct,3.274136566718439
10_2,10,874,3.325758721159965,3.464053235067567,3.7569392692382917,,3.538655800742409,3.638762723670811,3.5524550676573647,3.4035197748530375,3.281377729876638,3.742001713575785,3.6253342440651335,3.3091530704957206,3.4253317351574935,3.51643971834604,3.526707505257696,3.662639820238214,3.419332246390286,3.4031632866355577,3.549527525183454,3.6335486234315675,Correct,3.394905978113766
10_3,10,874,3.305626862487695,3.3819700136106365,3.4720593932446655,,3.4497169891481354,3.154538105802833,3.4840332494691797,3.108914374949069,3.31262372191117,3.14354555596614,3.0733942758147634,3.4395089608758473,3.668962081026601,3.4078330055615718,3.0995682898331,3.0236761864141064,3.290712373571486,3.5885205690566577,3.4522982457283393,3.0204833287894735,Correct,3.343798438049166
10_4,10,874,3.3345033976398955,3.174589760748847,3.021025429760294,,3.174705956757145,2.997625227460053,3.3415135023863445,2.956806622756505,2.9467557108245135,2.971844841714374,3.2807002958256364,3.4657550983093106,3.242569157010799,3.2149506701309902,3.171443410121345,3.0948720218510055,3.220547190990037,3.3917216204404466,3.2201245919319263,3.2873747633434514,Correct,3.254546579194371
10_5,10,874,3.4841438081920657,3.6586892015848083,3.4952331223236905,,3.4142640323092364,3.176723753662573,3.290067597020642,3.471008453831827,3.7092763005062483,3.917508970397367,3.7744584841566375,3.833832603683563,3.788783435564258,3.73037635926875,3.353441595390986,3.588255910496563,3.5961607050295443,3.581344005913361,3.586657089884412,3.6089826815923165,Correct,3.571416504888437
11_1,11,874,2.9166557610320654,2.993856553494787,2.849502521093034,,2.75852037752832,2.7036115318401777,3.0519764528370303,2.812473087278723,2.8932512613066246,2.768366847826398,2.621750542461002,2.7852106374553607,2.765966180580436,2.7869625060090097,2.712609782302664,2.422315079873828,2.7230283066576177,2.6757800311208992,2.6734736443279137,2.6734902141409114,Correct,2.955256157263426
11_2,11,874,3.5743848161041485,3.42691850734033,3.5297299481866578,,2.728658840439392,3.006083968264309,2.7552407991975056,2.7642537896800405,2.786979372758839,2.637288191672098,2.9118566208584706,2.8784994294276873,2.8178901260546083,2.772115444103342,2.6764636830784303,2.6711770334140907,2.661965787186075,2.7025563581182173,2.821804682237215,2.8553606470676276,Correct,3.500651661722239
11_3,11,874,2.4737708129269733,2.4449139329422254,2.426995375371318,,2.8783751151821235,2.8904648574649823,2.8286090636746404,2.9942238408042816,2.9713656875192482,3.0244698209708107,2.9247444612803783,2.9242595561428883,2.709504735170483,3.01352793605801,3.1129238576441405,3.3490208372365236,3.4340698101872906,3.307146144081101,3.2802391962364004,3.1684328018071515,Correct,2.459342372934599
11_4,11,874,3.043793116950177,2.919310820615825,3.146085681611629,,3.1852663801769863,2.967044173805526,3.128261756700291,3.057742303801708,2.9745957289027496,2.999911535343296,2.9765194503786048,3.2987716023767533,3.545291871374454,3.434720608108223,3.684676771546131,3.6821598510166833,3.3254121897924294,3.576331700327552,3.4193934859589667,3.34676245917682,Correct,2.981551968783001
11_5,11,874,3.4027452615497404,3.909789109709685,3.279009010163364,,3.21953276382034,3.116542413990667,3.374240363656332,3.486711214602269,3.414799636681435,3.4188676827771367,3.4119979685661814,3.611960998924982,3.607968733727177,3.610439224013701,3.5356368910416935,3.4553067719245116,3.344018706597383,3.485917037201142,3.7917421088804937,3.75704367293502,Correct,3.6562671856297126
12_1,12,874,,,,2.584654145424713,2.6318908620874337,2.7996744729342957,2.686031915606477,2.461377410591435,2.6140608890885235,2.614473808775173,2.8347322609596706,2.5011570112090866,2.8221003021228124,2.7016533353611445,2.4917622181376475,2.729433281409112,2.6931581623014513,2.575832594951659,2.6321077881387835,1.0758687456780147,Correct,2.584654145424713
12_2,12,874,2.667634927206551,2.427075042574398,2.7242018149199705,,2.7684932525724446,2.768920178490564,2.76839491712944,2.7683620556488817,2.7689151102439933,2.7799646509008036,2.429509795948374,2.4338977877740273,2.433046404847505,2.4330054015177462,2.433489981964881,2.435898300317132,2.4895648921741094,2.4849099753502655,2.5876817212079373,2.5690473383083487,Correct,2.5473549848904744
12_3,12,874,1.9609298835888298,2.210571678824833,2.2665936074918167,,2.405083954275775,2.568835865067722,2.2468843877868228,2.269902417934036,2.269902417934036,2.269902417934036,2.340492145960952,2.340492145960952,2.340492145960952,2.340492145960952,2.233968891523165,2.2090366272612108,2.1076596922089736,2.3672442674684806,1.9579579043545492,2.573675574595582,Incorrect,2.0857507812068317
12_4,12,874,2.300663251323579,2.090010482141156,2.2018382797751683,,2.2937623244761762,2.205970272886618,2.1417522090661647,2.1778700863041944,2.1436865636407423,2.1453889693584323,2.1969663988167945,2.238895443052136,2.2640515689767584,2.2606366687531794,2.0967533204682196,2.1264958628045254,2.4289441964254737,2.543043686088105,2.4053504407530837,2.3825154363404626,Correct,2.1953368667323674
12_5,12,874,2.614307784119075,2.6330195441955775,2.5874388545853737,,2.3116622886579554,2.4877316494557733,2.446383526611957,2.502162543516458,2.538239764014908,2.500235600465334,2.4435164648054744,2.418342213103012,2.3383781700859743,2.291728374968646,2.2578029341164467,2.2578029341164467,2.444328903043186,2.413693673530412,2.557076089732191,2.241288354604223,Correct,2.623663664157326
13_1,13,874,2.3647812053332604,2.030309794248967,2.1058290493396097,,1.8499613404018185,2.1179513241793315,2.1934402212302215,1.7562860005781804,2.2075588932915498,1.9416843882692125,2.308955281942814,2.490080902542556,2.567053197479255,2.003997464671952,2.2163263043180352,2.433330882893915,2.5519054787137287,2.5723282736462876,2.1852671579198653,2.073358431647887,Correct,2.1975454997911137
13_2,13,874,2.1776312770144792,2.416499697073813,2.1588486579924218,,2.489753781880774,2.1093321104094835,2.4054197850045065,2.2973481831647495,2.1475137435879077,2.0873043619055442,1.9198699569880917,1.93315919560431,1.5837118932850216,2.1631557141918742,1.8597462307996102,1.9811144634827642,2.1720579269918825,2.3818089309047856,2.214246377908195,2.0417919973892578,Correct,2.2970654870441463
13_3,13,874,2.0658663419087855,1.8013402966402021,1.8214165045260033,,2.147521023153995,2.2253956593423965,2.112280572336216,1.884636888911854,2.0062419896016013,2.0983809345004047,2.110574062620832,2.1253190747702164,2.0877173059134604,2.236621243433242,1.618069326136894,1.8288291488071367,1.8997182316913042,2.1766416796287134,2.1974267734037203,1.8957834779268516,Correct,1.9336033192744937
13_4,13,874,1.8847612485404686,1.887158525740646,2.0302102399658564,,2.281161907565363,2.0652636080685016,2.4062240898198133,2.09625171998006,2.325746304322013,2.2976696962666474,2.3024021488227366,1.8784531771967345,1.8385805449524804,1.8336952003433007,1.68474371432324,1.343925246398931,1.2710015428067614,1.3080839020453887,1.528928182668576,1.560705141157076,Correct,1.8859598871405572
13_5,13,874,2.433751241123833,2.35669252081097,2.277775015742627,,2.5293962232403078,2.393786532752544,2.442935758878441,2.0200704327957144,2.080505783120577,2.1142725831199174,2.058365588000196,2.1839834543819223,1.5513548682116276,2.0499366617525485,1.6720862801561522,1.5702452490503012,1.8142112926227072,1.9482096294673585,1.995810899280446,1.9748666673823,Correct,2.3952218809674015
14_1,14,874,3.585073850719214,3.4721617471058774,2.5683233320452943,,3.320999908816527,3.3233291032363073,3.303364324088897,3.3088208247492377,3.4258553269099257,3.7035458513246993,3.9120781684499666,4.030560713091132,4.291386628151435,4.128028968505989,3.4537917412574646,3.9436537098349875,4.32719633580145,3.9364622819952397,3.6044551502406676,3.2154366329200537,Correct,3.5286177989125456
14_2,14,874,3.1719187274574603,3.5698477059379634,3.765524266783117,,3.575701417123407,3.784992020970051,3.558355372584241,3.904024807408861,3.5370520170880786,3.6005969406120486,3.434589236908921,3.802292776092879,3.7575965404089997,3.8038367550483185,3.9094161772837754,3.669952861046836,3.5066969359210067,3.8765081810467272,3.841120435688165,3.6494472479503903,Correct,3.370883216697712
14_3,14,874,3.245856921455634,3.6805777135501456,3.6773841120635873,,3.168665807869178,3.4076974495403465,3.346621599885797,3.6931401275092735,3.107720184262822,3.828631573250507,3.481450777038973,3.6554226030556727,3.5296163823171196,3.6817385190129026,3.4990920860521775,3.5390016240725934,3.1646729173214307,3.4578145831116944,3.6125337354201807,3.5123906072593374,Correct,3.46321731750289
14_4,14,874,4.129299553939099,3.8903318316275293,4.025240565186857,,4.068190572176843,3.9967154424000686,4.065843645079918,4.00697061593312,3.969703544279513,3.4287987562528324,3.666411762770574,3.692089181281172,3.713569001806678,3.791695973584477,3.356911837424855,3.447518432783217,3.765145406498609,4.095881032104766,3.935499768277196,3.7830587183350257,Correct,4.009815692783314
14_5,14,874,3.5797566217485017,3.625354005705709,3.5698363972823053,,3.604911549859958,3.8554352586416982,3.692667016801213,3.314326082173883,3.49903348839168,3.4713282303484725,3.4058945395017304,3.6829098217766822,3.546278844784736,3.7020037342624286,3.413743492561183,3.3683009228188703,3.163640218100484,3.4939906831472753,3.466109575707654,3.175713689278939,Correct,3.6025553137271054
3_1,3,880,,,,4.391669928180392,4.410342899242765,4.407364503630269,4.360893210646175,4.186059958020596,4.149425857651244,4.216392383951378,4.27612969429048,4.238954433295761,4.282874225447522,4.4215469923042505,4.359999303111454,4.374346624082309,4.6347265940429585,4.807113847153875,4.787672411253686,4.6591797196081215,Correct,4.391669928180392
3_2,3,880,4.956941510730334,4.849967099449705,4.909246586385386,,4.742021143392205,4.728183425153324,4.76303891150479,4.717741686679619,4.766073882591403,4.735234870443851,4.632719514513735,4.632458701817484,4.644889384278726,4.707501055778252,4.755653352752189,4.788941315732586,4.756629534218302,4.783178787183797,4.956861856454554,4.983188799017422,Incorrect,4.903454305090019
3_3,3,880,3.8690481611542875,3.7126373981241634,3.833121481825595,,4.049864355376832,3.963448462213702,3.8476432115501416,4.078093679979563,3.893788703051693,3.8178914301095532,3.7625490858336423,3.7211535911409372,3.8677887471005623,3.680585279972808,3.7381930952424867,3.8796234871911337,4.061418489921299,4.2015925113193955,4.210619251176485,4.08049950311731,Correct,3.7908427796392257
3_4,3,880,4.096996340033351,4.054259444951039,4.0416787029604775,,3.8840822833458963,3.9308292741526496,3.7900555828529416,3.763167446850748,4.088211691715798,4.159854065542134,4.262806892079376,4.083855251664115,3.7078427332427477,3.556001163067149,3.714755167593387,3.8407755175763953,3.7816977049982725,3.800048046685747,4.149451277702669,4.162305310000501,Correct,4.075627892492195
3_5,3,880,3.5397046184400494,3.5643732383457474,3.654789427645819,,3.773216146573711,3.8010352315967006,3.825457263422114,3.4270884802389983,3.5936685135172626,3.7244936796428663,3.672143324079798,3.771218445758274,3.611553395871347,3.6788216001627077,3.700783231646835,3.6719717284315503,3.6977310445150255,3.915339364236767,4.032657575360366,3.9774180141067337,Correct,3.552038928392898
